Númer,Heiti,Einingar,Kennslumisseri,Námstig,Slóð
ÞÝS001G,Þýska fyrir byrjendur I,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05758020176&kennsluar=2017
ÞÝS002G,Þýska fyrir byrjendur II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05758120180&kennsluar=2017
DAN010F,Að læra dönsku sem erlent mál,5,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05760120176&kennsluar=2017
DAN011F,Að kenna dönsku sem erlent mál,5,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05760420180&kennsluar=2017
JAP101G,Japönsk málnotkun I,10,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05770020176&kennsluar=2017
JAP102G,Japanskt ritmál I,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05770120176&kennsluar=2017
JAP103G,Japanskur framburður og skilningur á töluðu máli I,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05770220176&kennsluar=2017
JAP105G,Japanskt þjóðfélag og menning I,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05770420176&kennsluar=2017
JAP202G,Japönsk málnotkun II,10,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05771020180&kennsluar=2017
JAP203G,Japanskt ritmál II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05771120180&kennsluar=2017
JAP204G,Japanskur framburður og skilningur á töluðu máli II,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05771220180&kennsluar=2017
JAP107G,Japanskar kvikmyndir,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05771420176&kennsluar=2017
JAP302G,Japönsk málnotkun III,10,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05771520176&kennsluar=2017
JAP403G,Japönsk málnotkun IV,10,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772020180&kennsluar=2017
JAP303G,Japanskt ritmál III,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772120176&kennsluar=2017
JAP304G,Japanskur framburður og skilningur á töluðu máli III,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772220176&kennsluar=2017
JAP305G,Japanskar bókmenntir II (nútíma),5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772320176&kennsluar=2017
JAP106G,Japanskt þjóðfélag og menning II,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772420176&kennsluar=2017
JAP404G,Japanskt ritmál IV,5,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772520180&kennsluar=2017
JAP405G,Japanskur framburður og skilningur á töluðu máli IV,5,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05772620180&kennsluar=2017
KÍN102G,Saga Kína I: Frá fornöld til ópíumstríða,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05775020176&kennsluar=2017
KÍN202G,Kínverska II,12,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05775520180&kennsluar=2017
KÍN105G,Kínversk málnotkun I,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05775820176&kennsluar=2017
KÍN204G,Kínversk málnotkun II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05775920180&kennsluar=2017
KÍN101G,Kínversk menning og samfélag,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05776920180&kennsluar=2017
ÞÝS005G,Sjálfsnám í þýsku I,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05780120176&kennsluar=2017
ÞÝS004G,Sjálfsnám í þýsku II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05780220180&kennsluar=2017
DAN002G,Sjálfsnám í dönsku I,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05781120176&kennsluar=2017
DAN001G,Sjálfsnám í dönsku II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05781220180&kennsluar=2017
ÞÝS003F,Þýska sem erlent tungumál á Íslandi,10,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05790520180&kennsluar=2017
ÞÝS002F,Einstaklingsverkefni í þýsku,5,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05791020176&kennsluar=2017
ÞÝS103F,Einstaklingsverkefni í þýskum þýðingum A,5,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05793020176&kennsluar=2017
ÞÝS203F,Einstaklingsverkefni í þýskum þýðingum B,5,Vor,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05793020180&kennsluar=2017
MIS201F,New Critical Approaches,5,Sumar,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05980420183&kennsluar=2017
HSP321G,Hugmyndasaga 19. og 20. aldar,10,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=05990120176&kennsluar=2017
LYF102G,Frumulífeðlisfræði,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06011420176&kennsluar=2017
LYF201G,Lífeðlisfræði,8,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06021520180&kennsluar=2017
LYF303G,Eðlislyfjafræði I,8,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06032920176&kennsluar=2017
LYF301G,"Sýkla-, veiru- og örverufræði",8,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06042220176&kennsluar=2017
LYF501G,Lyfjagerðarfræði I,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06053120176&kennsluar=2017
LYF608G,Lyfjahvarfafræði,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06053320180&kennsluar=2017
LYF402G,Eðlislyfjafræði II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06053520180&kennsluar=2017
LYF601G,Lyfjagerðarfræði II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06063220180&kennsluar=2017
LYF105F,Sérhæfð lyfjaform,6,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06077420176&kennsluar=2017
LYF106F,Samþætt sjúkdóma- og lyfhrifafræði,12,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06077620176&kennsluar=2017
LYF302F,Lyfjaefnafræði /Lyfjahönnun,6,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06095220176&kennsluar=2017
LYF310F,Náttúrulyf /Náttúruvörur,6,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06095620176&kennsluar=2017
LYF312F,Lyfjahagfræði,6,Haust,Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=06096120176&kennsluar=2017
TAN107G,Formfræði tanna fræðileg,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07011220176&kennsluar=2017
TAN101G,Formfræði tanna verkleg,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07011320176&kennsluar=2017
TAN108G,Inngangur að tannlæknisfræði,1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07011920176&kennsluar=2017
TAN103G,Bitfræði fræðileg,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07021620180&kennsluar=2017
TAN104G,Bitfræði verkleg,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07021720180&kennsluar=2017
TAN202G,Sálfræði og mannleg samskipti,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07032520180&kennsluar=2017
TAN203G,Greining I,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07032620176&kennsluar=2017
TAN204G,Líffræði munns I,5,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07032720180&kennsluar=2017
TAN205G,Greining II,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07042420180&kennsluar=2017
TAN206G,Líffræði munns II,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07042520180&kennsluar=2017
TAN207G,Örveru- og ónæmisfræði I,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07042720176&kennsluar=2017
TAN208G,Almenn meinafræði,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07043020176&kennsluar=2017
TAN302G,Meinafræði munns og kjálka,5,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07053120180&kennsluar=2017
TAN303G,Örveru- og ónæmisfræði II,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07053220180&kennsluar=2017
TAN304G,Tannfylling aðfari I skriflegt,2,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07056520176&kennsluar=2017
TAN305G,Heilgóma- og partagerð aðfari I skriflegt,1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07056720176&kennsluar=2017
TAN306G,"Krónu- og brúargerð aðfari I, skriflegt",2,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07057220176&kennsluar=2017
TAN301G,"Tannfylling, aðfari II, skriflegt",3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07063420180&kennsluar=2017
TAN307G,"Tannfylling, aðfari II, verklegt",3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07063520180&kennsluar=2017
TAN308G,"Heilgóma-og partagerð, aðfari II, skriflegt",4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07063620180&kennsluar=2017
TAN309G,"Heilgóma-og partagerð, aðfari II, verklegt",3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07063720180&kennsluar=2017
TAN310G,"Krónu-og brúargerð, aðfari II, skriflegt",4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07063820180&kennsluar=2017
TAN311G,"Krónu-og brúargerð, aðfari II, verklegt",3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07063920180&kennsluar=2017
TAN312G,Bitlækningar I,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07064020180&kennsluar=2017
TAN402G,Undirstaða klínískrar vinnu,1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07071320176&kennsluar=2017
TAN403G,Tannsjúkdómafræði,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07074420176&kennsluar=2017
TAN404G,Tannvegsfræði I,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07074520176&kennsluar=2017
TAN401G,"Bitlækningar II, skriflegt",2,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07074720176&kennsluar=2017
TAN405G,Tannholsfræði I,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07075120176&kennsluar=2017
TAN417G,Deyfingar I,1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07075520176&kennsluar=2017
TAN406G,Tannfylling I,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07076520176&kennsluar=2017
TAN407G,Heilgómagerð I,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07076720176&kennsluar=2017
TAN409G,Almenn lyflæknisfræði,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07084220180&kennsluar=2017
TAN410G,Tannvegsfræði II,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07084520180&kennsluar=2017
TAN411G,Bitlækningar III,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07084720180&kennsluar=2017
TAN412G,Tannholsfræði II,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07085120180&kennsluar=2017
TAN418G,Partagerð I,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07086220180&kennsluar=2017
TAN413G,Tannfylling II,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07086520180&kennsluar=2017
TAN414G,Heilgómagerð II,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07086720180&kennsluar=2017
TAN415G,Krónu- og brúargerð II,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07086820180&kennsluar=2017
TAN507G,Tannfylling III,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095020176&kennsluar=2017
TAN508G,Tannvegsfræði III,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095120176&kennsluar=2017
TAN509G,Tannholsfræði III,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095220176&kennsluar=2017
TAN510G,Krónu- og brúargerð III,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095320176&kennsluar=2017
TAN511G,Heilgómagerð III,2,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095420176&kennsluar=2017
TAN524G,Partagerð III,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095520176&kennsluar=2017
TAN512G,Tannréttingar I,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095620176&kennsluar=2017
TAN513G,Barnatannlækningar I,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095720176&kennsluar=2017
TAN514G,Munn/kjálkaskurðlækningar I,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07095820176&kennsluar=2017
TAN515G,Tannvegsfræði IV,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105120180&kennsluar=2017
TAN516G,Tannholsfræði IV,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105220180&kennsluar=2017
TAN517G,Krónu- og brúargerð IV,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105320180&kennsluar=2017
TAN518G,"Tannfylling IV, skriflegt",5,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105420180&kennsluar=2017
TAN525G,Partagerð IV,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105520180&kennsluar=2017
TAN519G,Tannréttingar II,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105620180&kennsluar=2017
TAN520G,Barnatannlækningar II,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105720180&kennsluar=2017
TAN521G,Munn/kjálkaskurðlækningar II,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07105820180&kennsluar=2017
TAN522G,"Heilgómagerð IV, fræðileg",3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07106620180&kennsluar=2017
TAN601G,"Deyfingar II, notkun glaðlofts við tannlækningar",1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07115520176&kennsluar=2017
TAN602G,Greining III,1,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07115620176&kennsluar=2017
TAN603G,Tannfylling V,3,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07115720176&kennsluar=2017
TAN604G,Munn/kjálkaskurðlækningar III,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07115820176&kennsluar=2017
TAN605G,Tannvegsfræði V,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07115920176&kennsluar=2017
TAN606G,Tannréttingar III,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07116020176&kennsluar=2017
TAN607G,Barnatannlækningar III,4,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07116120176&kennsluar=2017
TAN623G,Partagerð V,2,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07116220176&kennsluar=2017
TAN608G,Krónu- og brúargerð V,5,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07116820176&kennsluar=2017
TAN416G,Samkennsla I,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07120920180&kennsluar=2017
TAN523G,Samkennsla II,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07121020180&kennsluar=2017
TAN609G,Samkennsla III,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07121120180&kennsluar=2017
TAN604M,Lyflæknisfræði munnhols,1,Haust,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07121220176&kennsluar=2017
TAN604M,Lyflæknisfræði munnhols,1,Vor,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07121220180&kennsluar=2017
TAN624G,Partagerð VI,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07126320180&kennsluar=2017
TAN611G,Tannfylling VI,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07126520180&kennsluar=2017
TAN612G,Heilgómagerð V,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07126720180&kennsluar=2017
TAN614G,Tannvegsfræði  VI - verkleg,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127120180&kennsluar=2017
TAN615G,Krónu-og brúargerð VI,5,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127220180&kennsluar=2017
TAN617G,Munn/kjálkaskurðlækningar IV - verkl.,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127520180&kennsluar=2017
TAN618G,Tannréttingar IV,3,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127620180&kennsluar=2017
TAN619G,Tannréttingar  IV - verkl.,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127720180&kennsluar=2017
TAN620G,Barnatannlækningar IV,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127820180&kennsluar=2017
TAN621G,Barnatannlækningar  IV - verklegt,2,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07127920180&kennsluar=2017
TAN622G,Greining IV,1,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=07128120180&kennsluar=2017
BYG301G,Samfelldaraflfræði 1,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08111120176&kennsluar=2017
BYG201G,Greining burðarvirkja 1,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08111220180&kennsluar=2017
BYG401G,Reiknileg aflfræði 1,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08111320180&kennsluar=2017
BYG302G,Efnisfræði,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08112120176&kennsluar=2017
BYG601G,Húsagerð,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08112220180&kennsluar=2017
UMV502G,Straumfræði 1,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08113120176&kennsluar=2017
UMV201G,Vatnafræði,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08113320180&kennsluar=2017
UMV203G,Jarðfræði fyrir verkfræðinga,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08114120180&kennsluar=2017
BYG501G,Jarðtækni og grundun 1,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08114220176&kennsluar=2017
BYG603G,Framkvæmdafræði 1,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08114520180&kennsluar=2017
BYG202G,Tölvuteikning og framsetning,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08116120180&kennsluar=2017
UMV401G,Landfræðileg upplýsingakerfi 1,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08116820180&kennsluar=2017
BYG602G,Námsferð erlendis,4,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08119020180&kennsluar=2017
BYG201M,Stálvirki 1,6,Vor,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08122320180&kennsluar=2017
BYG202M,Steinsteypuvirki 1,6,Vor,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08122520180&kennsluar=2017
BYG101M,Álag og öryggi burðarvirkja,6,Haust,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08122720176&kennsluar=2017
BYG203M,Vegagerð,6,Vor,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08124320180&kennsluar=2017
UMV201M,Umhverfisskipulag,6,Vor,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08125220180&kennsluar=2017
UMV203M,Vatns- og fráveitur,6,Vor,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08125420180&kennsluar=2017
UMV101M,Mat á umhverfisáhrifum 1,6,Haust,Grunnnám / Framhaldsnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08126920176&kennsluar=2017
VÉL401G,Sveiflufræði,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08210520180&kennsluar=2017
VÉL301G,Efnisfræði V,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08210620176&kennsluar=2017
VÉL201G,Tölvuteikning og framsetning,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08211020180&kennsluar=2017
VÉL202G,Burðarþolsfræði,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08211120180&kennsluar=2017
VÉL501G,Hönnun burðareininga,6,Haust,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08211220176&kennsluar=2017
VÉL402G,Vélhlutafræði,6,Vor,Grunnnám,https://ugla.hi.is/kennsluskra/?tab=nam&chapter=namskeid&id=08211520180&kennsluar=2017
